player_id,wc_overall,position,is_captain,award
ENG_1966_springett,72,GK,false,
ENG_1966_moore,94,DEF,true,
ENG_1966_byrne,86,DEF,false,
ENG_1966_wilson,84,DEF,false,
ENG_1966_armfield,83,DEF,false,
ENG_1966_charlton,81,DEF,false,
ENG_1966_hunter,79,DEF,false,
ENG_1966_cohen,79,DEF,false,
ENG_1966_charlton_2,96,MID,false,
ENG_1966_eastham,87,MID,false,
ENG_1966_stiles,86,MID,false,
ENG_1966_callaghan,86,MID,false,
ENG_1966_peters,83,MID,false,
ENG_1966_flowers,77,MID,false,
ENG_1966_ball,75,MID,false,
ENG_1966_hunt,90,FWD,false,
ENG_1966_hurst,89,FWD,false,
ENG_1966_connelly,86,FWD,false,
ENG_1966_greaves,84,FWD,false,
ENG_1966_paine,77,FWD,false,
FRA_1966_aubour,74,GK,false,
FRA_1966_schuth,66,GK,false,
FRA_1966_carnus,55,GK,false,
FRA_1966_artelesa,76,DEF,true,
FRA_1966_djorkaeff,72,DEF,false,
FRA_1966_michele,67,DEF,false,
FRA_1966_budzynski,63,DEF,false,
FRA_1966_bourgoing,58,DEF,false,
FRA_1966_chorda,58,DEF,false,
FRA_1966_bosquier,58,DEF,false,
FRA_1966_piumi,52,DEF,false,
FRA_1966_muller,76,MID,false,
FRA_1966_herbin,68,MID,false,
FRA_1966_simon,64,MID,false,
FRA_1966_bonnel,57,MID,false,
FRA_1966_herbet,53,MID,false,
FRA_1966_hausser,71,FWD,false,
FRA_1966_gondet,67,FWD,false,
FRA_1966_robuschi,56,FWD,false,
FRA_1966_combin,55,FWD,false,
FRA_1966_baraffe,55,FWD,false,
FRA_1966_couecou,53,FWD,false,
HUN_1966_szentmihalyi,76,GK,false,
HUN_1966_gelei,60,GK,false,
HUN_1966_geczi,60,GK,false,
HUN_1966_meszoly,80,DEF,false,
HUN_1966_matrai,68,DEF,false,
HUN_1966_sovari,63,DEF,false,
HUN_1966_ihasz,63,DEF,false,
HUN_1966_szepesi,62,DEF,false,
HUN_1966_kaposzta,60,DEF,false,
HUN_1966_sipos,73,MID,true,
HUN_1966_rakosi,65,MID,false,
HUN_1966_nagy,64,MID,false,
HUN_1966_mathesz,59,MID,false,
HUN_1966_varga,57,MID,false,
HUN_1966_albert,86,FWD,false,
HUN_1966_bene,74,FWD,false,
HUN_1966_tichy,67,FWD,false,
HUN_1966_farkas,64,FWD,false,
HUN_1966_fenyvesi,64,FWD,false,
HUN_1966_molnar,59,FWD,false,
HUN_1966_nagy_2,59,FWD,false,
HUN_1966_puskas,54,FWD,false,
ITA_1966_albertosi,77,GK,false,
ITA_1966_anzolin,76,GK,false,
ITA_1966_pizzaballa,72,GK,false,
ITA_1966_landini,80,DEF,false,
ITA_1966_salvadore,79,DEF,true,
ITA_1966_facchetti,78,DEF,false,
ITA_1966_burgnich,78,DEF,false,
ITA_1966_guarneri,76,DEF,false,
ITA_1966_janich,65,DEF,false,
ITA_1966_rosato,64,DEF,false,
ITA_1966_lodetti,75,MID,false,
ITA_1966_leoncini,75,MID,false,
ITA_1966_barison,75,MID,false,
ITA_1966_bulgarelli,68,MID,false,
ITA_1966_perani,67,MID,false,
ITA_1966_fogli,66,MID,false,
ITA_1966_rivera,84,FWD,false,
ITA_1966_mazzola,80,FWD,false,
ITA_1966_juliano,70,FWD,false,
ITA_1966_meroni,67,FWD,false,
ITA_1966_pascutti,65,FWD,false,
ITA_1966_rizzo,53,FWD,false,
MEX_1966_calderon,66,GK,false,
MEX_1966_carbajal,53,GK,false,
MEX_1966_vargas,53,GK,false,
MEX_1966_chaires,67,DEF,false,
MEX_1966_pena,66,DEF,true,
MEX_1966_jauregui,58,DEF,false,
MEX_1966_muro,57,DEF,false,
MEX_1966_hernandez,55,DEF,false,
MEX_1966_nunez,52,DEF,false,
MEX_1966_diaz,71,MID,false,
MEX_1966_regueiro,64,MID,false,
MEX_1966_munoz,63,MID,false,
MEX_1966_ruvalcaba,58,MID,false,
MEX_1966_gonzalez,56,MID,false,
MEX_1966_mercado,56,MID,false,
MEX_1966_reyes,71,FWD,false,
MEX_1966_padilla,66,FWD,false,
MEX_1966_borja,64,FWD,false,
MEX_1966_jara,63,FWD,false,
MEX_1966_fragoso,58,FWD,false,
MEX_1966_cisneros,58,FWD,false,
MEX_1966_navarro,54,FWD,false,
PRK_1966_chan_myung,74,GK,false,
PRK_1966_keun_hak,60,GK,false,
PRK_1966_se_bok,58,GK,false,
PRK_1966_yung_kyoo,66,DEF,true,
PRK_1966_jung_won,64,DEF,false,
PRK_1966_chang_kil,64,DEF,false,
PRK_1966_yung_kil,63,DEF,false,
PRK_1966_li_sup,62,DEF,false,
PRK_1966_zoong_sun,62,DEF,false,
PRK_1966_yoon_kyung,62,DEF,false,
PRK_1966_dong_woon,67,MID,false,
PRK_1966_bong_hwan,61,MID,false,
PRK_1966_seung_woon,60,MID,false,
PRK_1966_bong_chil,59,MID,false,
PRK_1966_bong_zin,57,MID,false,
PRK_1966_seung_hwi,55,MID,false,
PRK_1966_seung_zin,67,FWD,false,
PRK_1966_doo_ik,64,FWD,false,
PRK_1966_seung_kook,60,FWD,false,
PRK_1966_ryong_woon,59,FWD,false,
PRK_1966_seung_il,57,FWD,false,
PRK_1966_chi_an,57,FWD,false,
POR_1966_pereira,81,GK,false,
POR_1966_americo,77,GK,false,
POR_1966_carvalho,77,GK,false,
POR_1966_festa,83,DEF,false,
POR_1966_carlos,82,DEF,false,
POR_1966_germano,81,DEF,false,
POR_1966_baptista,80,DEF,false,
POR_1966_morais,79,DEF,false,
POR_1966_vicente,73,DEF,false,
POR_1966_augusto,85,MID,false,
POR_1966_simoes,85,MID,false,
POR_1966_coluna,84,MID,true,
POR_1966_hilario,81,MID,false,
POR_1966_cruz,77,MID,false,
POR_1966_pinto,77,MID,false,
POR_1966_peres,77,MID,false,
POR_1966_graca,66,MID,false,
POR_1966_eusebio,98,FWD,false,golden_boot
POR_1966_torres,84,FWD,false,
POR_1966_figueiredo,80,FWD,false,
POR_1966_lourenco,78,FWD,false,
POR_1966_duarte,62,FWD,false,
URS_1966_yashin,93,GK,false,
URS_1966_bannikov,77,GK,false,
URS_1966_kavazashvili,66,GK,false,
URS_1966_shesternyov,82,DEF,true,
URS_1966_ponomaryov,79,DEF,false,
URS_1966_ostrovskiy,79,DEF,false,
URS_1966_korneyev,78,DEF,false,
URS_1966_danilov,68,DEF,false,
URS_1966_getmanov,66,DEF,false,
URS_1966_chislenko,85,MID,false,
URS_1966_sabo,79,MID,false,
URS_1966_voronin,73,MID,false,
URS_1966_afonin,67,MID,false,
URS_1966_khurtsilava,62,MID,false,
URS_1966_sichinava,61,MID,false,
URS_1966_porkujan,84,FWD,false,
URS_1966_khusainov,79,FWD,false,
URS_1966_serebryanikov,78,FWD,false,
URS_1966_malofeyev,71,FWD,false,
URS_1966_banishevskiy,69,FWD,false,
URS_1966_metreveli,64,FWD,false,
URS_1966_markarov,60,FWD,false,
ESP_1966_iribar,78,GK,false,
ESP_1966_betancort,77,GK,false,
ESP_1966_reina,52,GK,false,
ESP_1966_sanchis,81,DEF,false,
ESP_1966_gallego,79,DEF,false,
ESP_1966_olivella,78,DEF,false,
ESP_1966_rivilla,77,DEF,false,
ESP_1966_silvestre,74,DEF,false,
ESP_1966_reija,57,DEF,false,
ESP_1966_fuste,80,MID,false,
ESP_1966_pirri,78,MID,false,
ESP_1966_adelardo,78,MID,false,
ESP_1966_zoco,76,MID,false,
ESP_1966_sol,76,MID,false,
ESP_1966_peiro,76,MID,false,
ESP_1966_ufarte,76,MID,false,
ESP_1966_glaria,74,MID,false,
ESP_1966_gento,79,FWD,true,
ESP_1966_amancio,79,FWD,false,
ESP_1966_suarez,76,FWD,false,
ESP_1966_marcelino,58,FWD,false,
ESP_1966_lapetra,54,FWD,false,
SUI_1966_elsener,60,GK,false,
SUI_1966_eichmann,54,GK,false,
SUI_1966_prosperi,53,GK,false,
SUI_1966_schneiter,71,DEF,false,
SUI_1966_tacchella,58,DEF,false,
SUI_1966_brodmann,55,DEF,true,
SUI_1966_leimgruber,54,DEF,false,
SUI_1966_armbruster,54,DEF,false,
SUI_1966_allemann,54,DEF,false,
SUI_1966_fuhrer,65,MID,false,
SUI_1966_odermatt,63,MID,false,
SUI_1966_durr,59,MID,false,
SUI_1966_stierli,55,MID,false,
SUI_1966_grobety,54,MID,false,
SUI_1966_bani,54,MID,false,
SUI_1966_vuilleumier,53,MID,false,
SUI_1966_gottardi,52,MID,false,
SUI_1966_quentin,59,FWD,false,
SUI_1966_hosp,58,FWD,false,
SUI_1966_schindelholz,57,FWD,false,
SUI_1966_kuhn,56,FWD,false,
SUI_1966_kunzli,53,FWD,false,
URU_1966_mazurkiewicz,77,GK,false,
URU_1966_taibo,68,GK,false,
URU_1966_sosa,68,GK,false,
URU_1966_manicera,74,DEF,false,
URU_1966_alvarez,72,DEF,false,
URU_1966_ramos,72,DEF,false,
URU_1966_goncalves,71,DEF,false,
URU_1966_diaz,71,DEF,false,
URU_1966_troche,66,DEF,true,
URU_1966_ubina,61,DEF,false,
URU_1966_alvarez_2,61,DEF,false,
URU_1966_silva,72,MID,false,
URU_1966_cortes,71,MID,false,
URU_1966_caetano,71,MID,false,
URU_1966_esparrago,69,MID,false,
URU_1966_forlan,68,MID,false,
URU_1966_salva,60,MID,false,
URU_1966_rocha,73,FWD,false,
URU_1966_urruzmendi,72,FWD,false,
URU_1966_perez,69,FWD,false,
URU_1966_viera,64,FWD,false,
URU_1966_sasia,62,FWD,false,
GER_1966_tilkowski,87,GK,false,
GER_1966_maier,83,GK,false,
GER_1966_bernard,78,GK,false,
GER_1966_schnellinger,86,DEF,false,
GER_1966_paul,85,DEF,false,
GER_1966_schulz,84,DEF,false,
GER_1966_lutz,84,DEF,false,
GER_1966_weber,82,DEF,false,
GER_1966_sieloff,81,DEF,false,
GER_1966_hottges,79,DEF,false,
GER_1966_patzke,72,DEF,false,
GER_1966_beckenbauer,94,MID,false,
GER_1966_overath,84,MID,false,
GER_1966_lorenz,79,MID,false,
GER_1966_brulls,70,MID,false,
GER_1966_haller,93,FWD,false,
GER_1966_emmerich,86,FWD,false,
GER_1966_seeler,86,FWD,true,
GER_1966_held,85,FWD,false,
GER_1966_grabowski,76,FWD,false,
GER_1966_hornig,73,FWD,false,
GER_1966_kramer,68,FWD,false,
BEL_1970_trappeniers,74,GK,false,
BEL_1970_piot,63,GK,false,
BEL_1970_duquesne,55,GK,false,
BEL_1970_heylens,75,DEF,false,
BEL_1970_jeck,67,DEF,false,
BEL_1970_beurlet,67,DEF,false,
BEL_1970_dewalque,66,DEF,false,
BEL_1970_thissen,63,DEF,false,
BEL_1970_peeters,72,MID,false,
BEL_1970_vandendaele,72,MID,false,
BEL_1970_moer,71,MID,false,
BEL_1970_martens,70,MID,false,
BEL_1970_semmeling,66,MID,false,
BEL_1970_dockx,56,MID,false,
BEL_1970_verheyen,56,MID,false,
BEL_1970_polleunis,53,MID,false,
BEL_1970_lambert,80,FWD,false,
BEL_1970_puis,75,FWD,false,
BEL_1970_himst,74,FWD,true,
BEL_1970_devrindt,74,FWD,false,
BEL_1970_carteus,70,FWD,false,
BEL_1970_janssens,52,FWD,false,
BRA_1970_felix,88,GK,false,
BRA_1970_ado,70,GK,false,
BRA_1970_leao,70,GK,false,
BRA_1970_alberto,93,DEF,true,
BRA_1970_fontana,85,DEF,false,
BRA_1970_brito,84,DEF,false,
BRA_1970_camargo,84,DEF,false,
BRA_1970_baldocchi,83,DEF,false,
BRA_1970_everaldo,83,DEF,false,
BRA_1970_maria,78,DEF,false,
BRA_1970_antonio,75,DEF,false,
BRA_1970_rivellino,91,MID,false,
BRA_1970_gerson,86,MID,false,
BRA_1970_clodoaldo,84,MID,false,
BRA_1970_piazza,74,MID,false,
BRA_1970_caju,73,MID,false,
BRA_1970_pele,99,FWD,false,
BRA_1970_jairzinho,96,FWD,false,
BRA_1970_tostao,84,FWD,false,
BRA_1970_edu,80,FWD,false,
BRA_1970_miranda,73,FWD,false,
BRA_1970_dario,72,FWD,false,
BUL_1970_simeonov,58,GK,false,
BUL_1970_yordanov,56,GK,false,
BUL_1970_kamenski,54,GK,false,
BUL_1970_zhechev,67,DEF,false,
BUL_1970_kolev,61,DEF,false,
BUL_1970_dimitrov,60,DEF,true,
BUL_1970_gaganelov,60,DEF,false,
BUL_1970_penev,59,DEF,false,
BUL_1970_shalamanov,59,DEF,false,
BUL_1970_gaydarski,56,DEF,false,
BUL_1970_aladzhov,53,DEF,false,
BUL_1970_asparuhov,79,MID,false,
BUL_1970_dermendzhiev,62,MID,false,
BUL_1970_nikodimov,59,MID,false,
BUL_1970_mitkov,54,MID,false,
BUL_1970_davidov,53,MID,false,
BUL_1970_bonev,59,FWD,false,
BUL_1970_yakimov,59,FWD,false,
BUL_1970_zhekov,59,FWD,false,
BUL_1970_popov,57,FWD,false,
BUL_1970_grigorov,55,FWD,false,
BUL_1970_marashliev,53,FWD,false,
TCH_1970_viktor,59,GK,false,
TCH_1970_vencel,56,GK,false,
TCH_1970_flesar,54,GK,false,
TCH_1970_horvath,61,DEF,true,
TCH_1970_hagara,55,DEF,false,
TCH_1970_hrivnak,55,DEF,false,
TCH_1970_zlocha,55,DEF,false,
TCH_1970_dobias,55,DEF,false,
TCH_1970_pivarnik,53,DEF,false,
TCH_1970_migas,52,DEF,false,
TCH_1970_vesely,57,MID,false,
TCH_1970_hrdlicka,56,MID,false,
TCH_1970_kuna,55,MID,false,
TCH_1970_vesely_2,55,MID,false,
TCH_1970_pollak,54,MID,false,
TCH_1970_jurkanin,52,MID,false,
TCH_1970_petras,60,FWD,false,
TCH_1970_adamec,57,FWD,false,
TCH_1970_capkovic,56,FWD,false,
TCH_1970_jokl,55,FWD,false,
TCH_1970_kvasnak,53,FWD,false,
TCH_1970_albrecht,53,FWD,false,
SLV_1970_magana,59,GK,false,
SLV_1970_pineda,58,GK,false,
SLV_1970_fernandez,55,GK,false,
SLV_1970_mariona,56,DEF,true,
SLV_1970_rivas,56,DEF,false,
SLV_1970_castro,53,DEF,false,
SLV_1970_cortes,53,DEF,false,
SLV_1970_manzano,52,DEF,false,
SLV_1970_osorio,52,DEF,false,
SLV_1970_villalta,56,MID,false,
SLV_1970_vasquez,55,MID,false,
SLV_1970_quintanilla,54,MID,false,
SLV_1970_rodriguez,53,MID,false,
SLV_1970_martinez,53,MID,false,
SLV_1970_mendez,52,MID,false,
SLV_1970_sarmeno,52,MID,false,
SLV_1970_acevedo,55,FWD,false,
SLV_1970_cabrera,55,FWD,false,
SLV_1970_cabezas,53,FWD,false,
SLV_1970_monge,53,FWD,false,
SLV_1970_aparicio,53,FWD,false,
SLV_1970_portillo,53,FWD,false,
ENG_1970_banks,85,GK,false,
ENG_1970_bonetti,80,GK,false,
ENG_1970_stepney,74,GK,false,
ENG_1970_moore,88,DEF,true,
ENG_1970_stiles,82,DEF,false,
ENG_1970_labone,80,DEF,false,
ENG_1970_wright,79,DEF,false,
ENG_1970_newton,77,DEF,false,
ENG_1970_cooper,77,DEF,false,
ENG_1970_charlton,74,DEF,false,
ENG_1970_hunter,74,DEF,false,
ENG_1970_charlton_2,87,MID,false,
ENG_1970_bell,81,MID,false,
ENG_1970_hughes,81,MID,false,
ENG_1970_peters,80,MID,false,
ENG_1970_mullery,79,MID,false,
ENG_1970_ball,76,MID,false,
ENG_1970_hurst,84,FWD,false,
ENG_1970_lee,82,FWD,false,
ENG_1970_osgood,80,FWD,false,
ENG_1970_clarke,79,FWD,false,
ENG_1970_astle,59,FWD,false,
ISR_1970_vissoker,56,GK,false,
ISR_1970_hameiri,55,GK,false,
ISR_1970_nossovsky,52,GK,false,
ISR_1970_bello,55,DEF,false,
ISR_1970_bar,55,DEF,false,
ISR_1970_rosen,54,DEF,false,
ISR_1970_rosenthal,53,DEF,false,
ISR_1970_karako,53,DEF,false,
ISR_1970_vollach,52,DEF,false,
ISR_1970_shmulevich_rom,58,MID,false,
ISR_1970_primo,58,MID,false,
ISR_1970_borba,57,MID,false,
ISR_1970_shuruk,53,MID,false,
ISR_1970_romano,53,MID,false,
ISR_1970_schwager,52,MID,false,
ISR_1970_shum,52,MID,false,
ISR_1970_spiegler,63,FWD,true,
ISR_1970_talbi,57,FWD,false,
ISR_1970_feigenbaum,57,FWD,false,
ISR_1970_spiegel,56,FWD,false,
ISR_1970_rimoz,54,FWD,false,
ISR_1970_chazom,52,FWD,false,
ITA_1970_albertosi,90,GK,false,
ITA_1970_zoff,89,GK,false,
ITA_1970_vieri,74,GK,false,
ITA_1970_facchetti,88,DEF,true,
ITA_1970_burgnich,88,DEF,false,
ITA_1970_rosato,86,DEF,false,
ITA_1970_furino,84,DEF,false,
ITA_1970_juliano,81,DEF,false,
ITA_1970_poletti,76,DEF,false,
ITA_1970_cera,73,DEF,false,
ITA_1970_puia,70,DEF,false,
ITA_1970_rivera,93,MID,false,
ITA_1970_mazzola,86,MID,false,
ITA_1970_bertini,84,MID,false,
ITA_1970_sisti,79,MID,false,
ITA_1970_ferrante,78,MID,false,
ITA_1970_niccolai,72,MID,false,
ITA_1970_boninsegna,86,FWD,false,
ITA_1970_prati,84,FWD,false,
ITA_1970_riva,84,FWD,false,
ITA_1970_domenghini,73,FWD,false,
ITA_1970_gori,65,FWD,false,
MEX_1970_calderon,77,GK,false,
MEX_1970_castrejon,68,GK,false,
MEX_1970_mota,61,GK,false,
MEX_1970_pena,79,DEF,true,
MEX_1970_vantolra,74,DEF,false,
MEX_1970_guzman,72,DEF,false,
MEX_1970_alejandrez,70,DEF,false,
MEX_1970_perez,67,DEF,false,
MEX_1970_hernandez,63,DEF,false,
MEX_1970_montes,60,DEF,false,
MEX_1970_gonzalez,78,MID,false,
MEX_1970_pulido,72,MID,false,
MEX_1970_munguia,70,MID,false,
MEX_1970_velarde,69,MID,false,
MEX_1970_basaguren,64,MID,false,
MEX_1970_rivas,58,MID,false,
MEX_1970_valdivia,75,FWD,false,
MEX_1970_padilla,72,FWD,false,
MEX_1970_fragoso,69,FWD,false,
MEX_1970_diaz,66,FWD,false,
MEX_1970_borja,61,FWD,false,
MEX_1970_salgado,56,FWD,false,
MAR_1970_benkassou,56,GK,false,
MAR_1970_hazzaz,55,GK,false,
MAR_1970_ouaraghli,54,GK,false,
MAR_1970_khanousi,57,DEF,true,
MAR_1970_fadili,56,DEF,false,
MAR_1970_lamrani,54,DEF,false,
MAR_1970_khiati,54,DEF,false,
MAR_1970_benkhrif,53,DEF,false,
MAR_1970_slimani,53,DEF,false,
MAR_1970_ghazouani,57,MID,false,
MAR_1970_bamous,56,MID,false,
MAR_1970_dahane,56,MID,false,
MAR_1970_mahroufi,53,MID,false,
MAR_1970_ghandi,53,MID,false,
MAR_1970_choukri,52,MID,false,
MAR_1970_jarir,58,FWD,false,
MAR_1970_faras,55,FWD,false,
MAR_1970_filali,54,FWD,false,
MAR_1970_alaoui,53,FWD,false,
PER_1970_rubinos,75,GK,false,
PER_1970_correa,61,GK,false,
PER_1970_goyzueta,61,GK,false,
PER_1970_chumpitaz,73,DEF,true,
PER_1970_campos,72,DEF,false,
PER_1970_torre,72,DEF,false,
PER_1970_fernandez,70,DEF,false,
PER_1970_fuentes,62,DEF,false,
PER_1970_salinas,59,DEF,false,
PER_1970_gallardo,79,MID,false,
PER_1970_mifflin,69,MID,false,
PER_1970_baylon,68,MID,false,
PER_1970_gonzalez,68,MID,false,
PER_1970_challe,63,MID,false,
PER_1970_gonzalez_2,60,MID,false,
PER_1970_cruzado,58,MID,false,
PER_1970_cubillas,85,FWD,false,
PER_1970_leon,70,FWD,false,
PER_1970_castillo,69,FWD,false,
PER_1970_reyes,58,FWD,false,
PER_1970_ramirez,57,FWD,false,
PER_1970_sotil,57,FWD,false,
ROU_1970_adamache,56,GK,false,
ROU_1970_raducanu,55,GK,false,
ROU_1970_gornea,52,GK,false,
ROU_1970_dinu,66,DEF,false,
ROU_1970_deleanu,66,DEF,false,
ROU_1970_coe,59,DEF,false,
ROU_1970_mocanu,59,DEF,false,
ROU_1970_satmareanu,59,DEF,false,
ROU_1970_lupescu,54,DEF,false,
ROU_1970_ivancescu,53,DEF,false,
ROU_1970_gergely,70,MID,false,
ROU_1970_nunweiller,67,MID,false,
ROU_1970_pescaru,55,MID,false,
ROU_1970_dobrin,53,MID,false,
ROU_1970_dumitru,53,MID,false,
ROU_1970_tataru,52,MID,false,
ROU_1970_lucescu,73,FWD,true,
ROU_1970_dumitrache,69,FWD,false,
ROU_1970_domide,56,FWD,false,
ROU_1970_dembrovschi,55,FWD,false,
ROU_1970_neagu,52,FWD,false,
ROU_1970_tufan,52,FWD,false,
URS_1970_kavazashvili,86,GK,false,
URS_1970_yashin,85,GK,false,
URS_1970_shmuts,76,GK,false,
URS_1970_shesternyov,83,DEF,true,
URS_1970_lovchev,79,DEF,false,
URS_1970_logofet,77,DEF,false,
URS_1970_kaplichny,75,DEF,false,
URS_1970_afonin,67,DEF,false,
URS_1970_khurtsilava,66,DEF,false,
URS_1970_dzodzuashvili,61,DEF,false,
URS_1970_zykov,78,MID,false,
URS_1970_serebryanikov,76,MID,false,
URS_1970_kiselyov,76,MID,false,
URS_1970_muntyan,74,MID,false,
URS_1970_asatiani,64,MID,false,
URS_1970_byshovets,84,FWD,false,
URS_1970_yevriuzhikin,80,FWD,false,
URS_1970_khmelnitsky,80,FWD,false,
URS_1970_puzach,77,FWD,false,
URS_1970_porkujan,69,FWD,false,
URS_1970_metreveli,60,FWD,false,
URS_1970_nodia,56,FWD,false,
SWE_1970_pettersson,56,GK,false,
SWE_1970_hellstrom,55,GK,false,
SWE_1970_larsson,54,GK,false,
SWE_1970_olsson,72,DEF,false,
SWE_1970_axelsson,70,DEF,false,
SWE_1970_kristensson,67,DEF,false,
SWE_1970_nordqvist,63,DEF,true,
SWE_1970_selander,57,DEF,false,
SWE_1970_cronqvist,56,DEF,false,
SWE_1970_grip,54,DEF,false,
SWE_1970_malberg,53,DEF,false,
SWE_1970_persson,70,MID,false,
SWE_1970_larsson_2,66,MID,false,
SWE_1970_eriksson,59,MID,false,
SWE_1970_nicklasson,56,MID,false,
SWE_1970_svensson,55,MID,false,
SWE_1970_palsson,55,MID,false,
SWE_1970_turesson,75,FWD,false,
SWE_1970_kindvall,74,FWD,false,
SWE_1970_nordahl,71,FWD,false,
SWE_1970_grahn,59,FWD,false,
SWE_1970_ejderstedt,58,FWD,false,
URU_1970_mazurkiewicz,83,GK,false,
URU_1970_corbo,69,GK,false,
URU_1970_santos,66,GK,false,
URU_1970_caetano,80,DEF,false,
URU_1970_mujica,77,DEF,false,
URU_1970_ubina,77,DEF,false,
URU_1970_matosas,76,DEF,false,
URU_1970_ancheta,73,DEF,false,
URU_1970_sandoval,70,DEF,false,
URU_1970_camera,63,DEF,false,
URU_1970_esparrago,80,MID,false,
URU_1970_rocha,77,MID,true,
URU_1970_maneiro,76,MID,false,
URU_1970_cortes,75,MID,false,
URU_1970_castillo,73,MID,false,
URU_1970_fontes,66,MID,false,
URU_1970_gomez,82,FWD,false,
URU_1970_cubilla,78,FWD,false,
URU_1970_zubia,77,FWD,false,
URU_1970_morales,72,FWD,false,
URU_1970_losada,69,FWD,false,
URU_1970_bareno,62,FWD,false,
GER_1970_maier,85,GK,false,
GER_1970_manglitz,71,GK,false,
GER_1970_wolter,70,GK,false,
GER_1970_schnellinger,87,DEF,false,
GER_1970_schulz,83,DEF,false,
GER_1970_vogts,83,DEF,false,
GER_1970_hottges,82,DEF,false,
GER_1970_fichtel,81,DEF,false,
GER_1970_sieloff,80,DEF,false,
GER_1970_patzke,74,DEF,false,
GER_1970_beckenbauer,91,MID,false,
GER_1970_overath,85,MID,false,
GER_1970_weber,78,MID,false,
GER_1970_dietrich,76,MID,false,
GER_1970_lorenz,70,MID,false,
GER_1970_muller,98,FWD,false,golden_boot
GER_1970_seeler,86,FWD,true,
GER_1970_haller,84,FWD,false,
GER_1970_held,84,FWD,false,
GER_1970_libuda,83,FWD,false,
GER_1970_grabowski,76,FWD,false,
GER_1970_lohr,71,FWD,false,
ARG_1974_carnevali,81,GK,false,
ARG_1974_fillol,80,GK,false,
